Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2013/08/06 19:00 	29270354 	167442090 	38123733 	165431500 	67705787 	87440758
2013/08/07 19:00 	33660357 	255958697 	37048758 	201632050 	79564868 	82770397
2013/08/08 19:00 	31540552 	166742049 	37758891 	187949567 	92109345 	93293464
2013/08/09 19:00 	8003607 	133090815 	13578487 	86054638 	13397845 	21237657
2013/08/10 19:00 	7820645 	489348710 	14017025 	98975334 	10465484 	20992511
2013/08/11 19:00 	32949091 	182106350 	50181823 	257670007 	80623205 	104942011
2013/08/12 19:00 	30211211 	178176511 	43640618 	186196172 	71576712 	92569770
2013/08/13 19:00 	31992643 	166056174 	42220981 	475979673 	76150544 	92116923
2013/08/14 19:00 	27620156 	161857501 	44279996 	189181609 	64500496 	101608789
2013/08/15 19:00 	27803119 	138554879 	36196100 	209106192 	67116953 	83170303
2013/08/16 19:00 	9455784 	48986588 	14260464 	115648989 	18899148 	21666235
2013/08/17 19:00 	7705152 	61699618 	15859412 	159993752 	12318788 	22412936
2013/08/18 19:00 	30714547 	219351449 	47013353 	361864191 	70319478 	102195984
2013/08/19 19:00 	31963967 	214085290 	40768120 	289951334 	71720925 	89178282
2013/08/20 19:00 	36719439 	225842448 	49863951 	286498884 	94934936 	126856634
2013/08/21 19:00 	36832518 	183843839 	47625811 	233144149 	90985847 	110384263
2013/08/22 19:00 	33296851 	159923131 	44682144 	240069290 	74898806 	97284914
2013/08/23 19:00 	8194158 	65106875 	12323439 	68596667 	12703948 	18808967
2013/08/24 19:00 	7035851 	113970653 	26199338 	178823235 	11169074 	88056865
2013/08/25 19:00 	31645305 	232275011 	45540506 	377205418 	70408498 	90805930
2013/08/26 19:00 	31989317 	265916074 	42428391 	264260539 	73252043 	101134369
2013/08/27 19:00 	29116004 	155309635 	42932583 	283580893 	69625105 	99293558
2013/08/28 19:00 	30195004 	165816114 	65588643 	366313164 	72901153 	178280311
2013/08/29 19:00 	32728257 	151614531 	41084295 	192884803 	80113800 	90994823
2013/08/30 19:00 	7536970 	95537424 	14645260 	130985505 	11843310 	19933832
2013/08/31 19:00 	8076692 	106487602 	16335067 	171604718 	15553808 	37331933
2013/09/01 19:00 	7166575 	97894808 	17092130 	369269998 	12376985 	33339937
2013/09/02 19:00 	31167955 	255861213 	41180801 	284928648 	73009732 	90918707
2013/09/03 19:00 	28196500 	161024272 	42631476 	316526899 	66717968 	99435314
2013/09/04 19:00 	32028265 	185902625 	51650535 	517666098 	84319334 	104254633
2013/09/05 19:00 	32989554 	239388535 	41829056 	261867792 	77660091 	86543120
2013/09/06 19:00 	9119721 	47421201 	14182046 	109323980 	15665561 	20769484
2013/09/07 19:00 	14196544 	135956991 	16368100 	179921510 	49935154 	25724927
2013/09/08 19:00 	29145760 	151721915 	52182395 	563884713 	68999474 	114412543
2013/09/09 19:00 	32808795 	148081629 	150066619 	542690678 	77163212 	315617859
2013/09/10 19:00 	37260715 	241596893 	97195916 	418741998 	85915511 	238481168
2013/09/11 19:00 	31262473 	132700876 	46342783 	490214945 	71556505 	96436462
2013/09/12 19:00 	28408547 	208750181 	43399631 	623899920 	68027289 	87979212
2013/09/13 19:00 	8115917 	114840234 	19981442 	128955050 	12590933 	50319393
2013/09/14 19:00 	6425957 	83107669 	14697476 	160151619 	11220957 	22456797
2013/09/15 19:00 	32326399 	175000541 	49546793 	464565861 	78541687 	108382514
2013/09/16 19:00 	34304635 	302762393 	43943813 	341889638 	77028658 	94060782
2013/09/17 19:00 	32136762 	184563473 	61596732 	380301380 	77233526 	125047603
2013/09/18 19:00 	36157323 	235905125 	47505517 	311988154 	94581247 	111076590
2013/09/19 19:00 	31115144 	311712016 	42219538 	333892061 	73943005 	86215337
2013/09/20 19:00 	9725356 	105300991 	13572608 	109802564 	15310745 	23650337
2013/09/21 19:00 	8129210 	99579118 	13468637 	164968721 	22001526 	22190830
2013/09/22 19:00 	39223133 	203251029 	42000661 	452835464 	86495265 	93493657
2013/09/23 19:00 	32562536 	177313040 	41857983 	375075601 	74168524 	88472644
2013/09/24 19:00 	34493888 	221212227 	50778940 	403982233 	81104929 	114930687
2013/09/25 19:00 	38586883 	280893678 	47177706 	419594034 	92314179 	98601403
2013/09/26 19:00 	29800564 	226803199 	36795486 	225810807 	68158941 	82027895
2013/09/27 19:00 	8091447 	46573840 	12601729 	138013696 	13500859 	18935329
2013/09/28 19:00 	10489110 	406366650 	14205715 	110031052 	13112354 	27650559
2013/09/29 19:00 	29062379 	130183714 	34691295 	190328115 	67724458 	83290760
2013/09/30 19:00 	34528804 	169791794 	42810281 	452181639 	88376114 	93672925
2013/10/01 19:00 	29227800 	145696358 	39249991 	222372966 	69019784 	87981260
2013/10/02 19:00 	85158424 	231534080 	42220564 	266810948 	167923882 	99447056
2013/10/03 19:00 	39177560 	703893878 	38829016 	362192997 	87177352 	87372731
2013/10/04 19:00 	8541101 	110697471 	12399076 	284948172 	14001732 	22217317
2013/10/05 19:00 	6706279 	36308820 	9885125 	103946273 	11821977 	15626171
2013/10/06 19:00 	31934759 	164208708 	40017444 	315431253 	81881974 	91448933
2013/10/07 19:00 	30483362 	160542582 	43246643 	331802521 	76327491 	95788372
2013/10/08 19:00 	31178052 	151881932 	49592079 	391810150 	74155963 	108565264
2013/10/09 19:00 	30809679 	162266111 	37551061 	211986192 	70732970 	82282700
2013/10/10 19:00 	36979239 	243003050 	50137421 	254358971 	93003570 	125849224
2013/10/11 19:00 	9100183 	44329232 	12788668 	118889608 	15486975 	22635860
2013/10/12 19:00 	8435263 	72417825 	13220940 	163242222 	13544686 	27952947
2013/10/13 19:00 	32626000 	176446497 	49478974 	340674866 	78160656 	121850640
2013/10/14 19:00 	35050196 	197341218 	46015211 	442522042 	84227071 	101199291
2013/10/15 19:00 	34283835 	242119269 	38660398 	191804586 	83010866 	85164884
2013/10/16 19:00 	33307205 	265892214 	49820967 	339450060 	76364287 	114763229
2013/10/17 19:00 	30176055 	333144063 	34160377 	192448443 	73405917 	78228957
2013/10/18 19:00 	7209607 	45742693 	13846350 	106363595 	13862365 	26074214
2013/10/19 19:00 	7244019 	128936242 	18484630 	161677857 	14248379 	38238207
2013/10/20 19:00 	31821188 	150867421 	48433049 	425129232 	80450730 	110843015
2013/10/21 19:00 	32402326 	160686045 	44749005 	229100304 	75776204 	104277605
2013/10/22 19:00 	32742892 	168006894 	44590710 	232918903 	74575940 	91031448
2013/10/23 19:00 	33352142 	145157085 	39492928 	197094365 	78806288 	83509452
2013/10/24 19:00 	29790778 	185974578 	35961922 	120059732 	66798796 	68471670
2013/10/25 19:00 	9156578 	58178559 	17089479 	116146482 	15438165 	38550698
2013/10/26 19:00 	8097951 	48625458 	28091426 	378420565 	12909089 	77205333
2013/10/27 19:00 	33554092 	176174625 	42609637 	467095654 	82255257 	95042354
2013/10/28 19:00 	35396626 	185926996 	42389653 	197317495 	83511158 	94700270
2013/10/29 19:00 	48933043 	268877004 	44953755 	296949793 	136963242 	96649112
2013/10/30 19:00 	32908181 	199097445 	41657039 	209669631 	80040925 	90126574
2013/10/31 19:00 	34850861 	229272882 	41732874 	193675025 	93589401 	93209462
2013/11/01 19:00 	9171001 	52003736 	16874244 	85715489 	15378602 	25631265
2013/11/02 19:00 	53979194 	979537510 	20005808 	198267596 	46978627 	34395750
2013/11/03 18:00 	40449222 	789141401 	55068003 	452273902 	93595784 	112131890
2013/11/04 18:00 	36409108 	593902522 	58429773 	194970077 	88775270 	109411771
2013/11/05 18:00 	49383670 	854656204 	61744764 	298647619 	105156676 	108016912
2013/11/06 18:00 	38245130 	654756863 	51042753 	288892006 	81322768 	114692778
2013/11/07 18:00 	85468321 	831668325 	44822280 	206644258 	178346187 	103599649
2013/11/08 18:00 	7748292 	57375333 	15733038 	107278779 	12212018 	24667920
2013/11/09 18:00 	8998444 	84465322 	18685324 	180204133 	13587728 	34188287
2013/11/10 18:00 	37019763 	479277226 	40327311 	434524842 	85284931 	82069640
2013/11/11 18:00 	39361236 	851560720 	45702676 	397900663 	86366855 	104880776
2013/11/12 18:00 	39161542 	858613827 	48616593 	320095538 	78674431 	103653410
2013/11/13 18:00 	40954757 	951414169 	53396129 	328064102 	88653482 	114955400
2013/11/14 18:00 	77842651 	957298482 	44115198 	247074303 	126719965 	102337501
2013/11/15 18:00 	10305105 	75851911 	16946941 	84537275 	19618576 	28306601
2013/11/16 18:00 	7983559 	165023299 	18470874 	174785467 	14246672 	29092010
2013/11/17 18:00 	41691311 	884623837 	58469205 	445847995 	89019562 	120254702
2013/11/18 18:00 	77630717 	915874951 	62955667 	350893362 	187537919 	143983923
2013/11/19 18:00 	52090573 	895726557 	58219078 	250434320 	160625151 	128670105
2013/11/20 18:00 	54009392 	887034811 	45202447 	228702139 	113494561 	100299672
2013/11/21 18:00 	78413957 	966981119 	61986365 	282379399 	111078091 	142846906
2013/11/22 18:00 	8669262 	54681531 	39486532 	282259489 	16475988 	109134676
2013/11/23 18:00 	10222082 	117204889 	18513797 	160494489 	19534438 	29380709
2013/11/24 18:00 	42502065 	890910446 	61186560 	689506337 	98491835 	160480835
2013/11/25 18:00 	41157955 	988557789 	50580839 	319805678 	91768763 	110766318
2013/11/26 18:00 	35367130 	876298444 	37686771 	265002086 	75884304 	80526574
2013/11/27 18:00 	12882878 	976334062 	10564968 	76441497 	19898742 	15207867
2013/11/28 18:00 	60109139 	1001770427 	15708031 	100476893 	50461626 	25744451
2013/11/29 18:00 	7535442 	111351671 	22353343 	228132761 	13272268 	77454062
2013/11/30 18:00 	6165050 	681252078 	14950267 	174688050 	8677989 	20905881
2013/12/01 18:00 	53617037 	623420654 	49646905 	650914815 	148160204 	129194939
2013/12/02 18:00 	42870897 	655809091 	41902361 	228809454 	99133439 	95741849
2013/12/03 18:00 	41819217 	771153442 	47244144 	301099451 	94678971 	104763186
2013/12/04 18:00 	44022000 	947867510 	48934966 	214218307 	96203433 	104064135
2013/12/05 18:00 	74943400 	1017743427 	44289026 	280791380 	95497249 	100373401
2013/12/06 18:00 	9645815 	264318361 	21146014 	73309934 	17720216 	33627067
2013/12/07 18:00 	6896431 	37350604 	34039376 	169222518 	10451899 	67355067
2013/12/08 18:00 	42526126 	639243980 	51438204 	700793378 	99865360 	107134327
2013/12/09 18:00 	43209966 	922936422 	47914977 	364917759 	96847734 	94218205
2013/12/10 18:00 	44847581 	908720947 	45138533 	335417412 	103522132 	97673761
2013/12/11 18:00 	40662682 	820587997 	47145730 	298080562 	86391602 	101182395
2013/12/12 18:00 	79411715 	944133051 	53752622 	448135133 	112320580 	112991607
2013/12/13 18:00 	10852185 	58442513 	18282703 	121703253 	20799248 	27652231
2013/12/14 18:00 	9818284 	44192016 	24453023 	303350783 	21067331 	44837750
2013/12/15 18:00 	31272078 	144873335 	56319283 	633821968 	75787843 	130744558
2013/12/16 18:00 	48155896 	911493427 	47885326 	313929624 	92358587 	102672042
2013/12/17 18:00 	39238262 	894815675 	51859633 	308799931 	81726463 	111123148
2013/12/18 18:00 	37415926 	820742928 	52777256 	349026337 	80080519 	127351364
2013/12/19 18:00 	76610861 	977716325 	46821877 	323758625 	105538116 	109506423
2013/12/20 18:00 	10270263 	107558126 	15762254 	207097923 	16705842 	22249130
2013/12/21 18:00 	7132429 	34411519 	19751351 	265109435 	11940351 	31919956
2013/12/22 18:00 	36003578 	818881910 	52022691 	620072959 	77518266 	93176114
2013/12/23 18:00 	27439089 	908399103 	26637588 	183025629 	57907506 	58118963
2013/12/24 18:00 	11243208 	889058508 	12982745 	245674052 	11938337 	17835929
2013/12/25 18:00 	34647856 	887960711 	42889305 	283680323 	80222993 	89197841
2013/12/26 18:00 	68355229 	919943782 	41218410 	349181097 	79379353 	73407283
2013/12/27 18:00 	8187618 	63256132 	28544019 	198817962 	15741644 	85477853
2013/12/28 18:00 	7773680 	63348804 	33925246 	261332479 	13552844 	81160805
2013/12/29 18:00 	35789681 	872339796 	55214011 	591699865 	80447180 	105809919
2013/12/30 18:00 	31195069 	939804296 	41601154 	268065449 	67007078 	89195724
2013/12/31 18:00 	13253311 	910507007 	16004134 	195174570 	16604978 	23555344
2014/01/01 18:00 	32562827 	766229127 	44764954 	295802606 	67485899 	91874712
2014/01/02 18:00 	72826380 	962074350 	60052374 	315418828 	93228919 	114371719
2014/01/03 18:00 	9471424 	58098618 	19289611 	247998804 	19193138 	29673233
2014/01/04 18:00 	6698583 	107281407 	18897635 	490336426 	10153027 	26032707
2014/01/05 18:00 	26453043 	805280664 	45739993 	591316820 	54433108 	96317371
2014/01/06 18:00 	33938798 	829874141 	45973131 	364019541 	73591431 	104746734
2014/01/07 18:00 	40541864 	887262719 	43282595 	259692133 	95817181 	96772198
2014/01/08 18:00 	36301653 	933263189 	41941971 	328199781 	77751158 	95073586
2014/01/09 18:00 	133194620 	1647232579 	47608007 	219751014 	256589960 	99096029
2014/01/10 18:00 	8768565 	58979054 	16111304 	213061597 	16062702 	23919785
2014/01/11 18:00 	10558704 	161473535 	20818947 	212359679 	16660309 	30658490
2014/01/12 18:00 	49013832 	608399189 	58508034 	696143495 	113232861 	156271240
2014/01/13 18:00 	44686511 	574658934 	55241555 	291531059 	100248916 	131815765
2014/01/14 18:00 	40040068 	917277183 	46753670 	282573721 	88883609 	110183901
2014/01/15 18:00 	38947074 	930580889 	45925458 	496507186 	82071517 	99959363
2014/01/16 18:00 	91829637 	993721957 	57841973 	467396573 	148523315 	109497241
2014/01/17 18:00 	21799714 	76317626 	24679002 	485834478 	30091502 	37464473
2014/01/18 18:00 	21613676 	172460441 	14574066 	92462762 	26511700 	23435093
2014/01/19 18:00 	32752513 	646151167 	33229524 	370057318 	57863781 	60977356
2014/01/20 18:00 	40634214 	683326804 	55970540 	710434372 	84943905 	120184046
2014/01/21 18:00 	42626621 	899192183 	54607150 	436639401 	102218000 	126716278
2014/01/22 18:00 	41089574 	823739186 	47134151 	321804389 	90913279 	97744929
2014/01/23 18:00 	81742856 	995301990 	43034032 	180852018 	114577749 	89037106
2014/01/24 18:00 	10184774 	54851446 	14741397 	231663410 	18267306 	22999415
2014/01/25 18:00 	8190101 	44309094 	12844656 	237410679 	13871649 	18654617
2014/01/26 18:00 	43881534 	782941183 	54963702 	324306226 	93857347 	117476761
2014/01/27 18:00 	50760646 	927092052 	67562330 	386781763 	110234623 	166360166
2014/01/28 18:00 	48373032 	921264434 	70580673 	466445242 	101900219 	137863918
2014/01/29 18:00 	44765373 	803401488 	59831376 	370936489 	98890614 	141155668
2014/01/30 18:00 	84610802 	917017565 	53109127 	405850896 	115713398 	107367047
2014/01/31 18:00 	10603151 	89765784 	36139806 	628267450 	18000247 	100077806
2014/02/01 18:00 	8053926 	36928784 	17198790 	316994627 	12870347 	26558327
2014/02/02 18:00 	43730930 	700417193 	51348278 	330104148 	92466687 	112224597
2014/02/03 18:00 	44616758 	951365016 	59243878 	359567768 	96367069 	133664050
2014/02/04 18:00 	42261966 	895905449 	49417485 	307421865 	88959521 	107108112
2014/02/05 18:00 	49341311 	855695564 	64487753 	509068014 	108341009 	136388026
2014/02/06 18:00 	92763576 	1089838182 	52452811 	535470181 	138601983 	108782693
2014/02/07 18:00 	9524715 	65451587 	27315125 	348928135 	15984981 	80620509
2014/02/08 18:00 	8804815 	62524483 	17306912 	119767176 	15385394 	31113795
2014/02/09 18:00 	48634913 	625062808 	52299037 	294669243 	110789632 	114989670
2014/02/10 18:00 	52946374 	562025266 	55098076 	319810422 	130059570 	127614873
2014/02/11 18:00 	51559215 	215667882 	50774398 	272750693 	127524113 	108785321
2014/02/12 18:00 	58486029 	812921718 	61021481 	401565797 	124146687 	139556863
2014/02/13 18:00 	102128556 	957898581 	52213594 	350190557 	180031897 	114129510
2014/02/14 18:00 	11853763 	108581580 	34005912 	549031388 	19413571 	87489262
2014/02/15 18:00 	10841487 	92492628 	16692503 	160423184 	16628018 	29623398
2014/02/16 18:00 	44847599 	553033045 	60756263 	318552951 	95912345 	153724586
2014/02/17 18:00 	51183419 	941391325 	56942555 	377263957 	108830480 	123548671
2014/02/18 18:00 	58402679 	829581755 	56263733 	332640767 	130917307 	135104340
2014/02/19 18:00 	47407996 	887922448 	55350743 	311931460 	103643408 	110591419
2014/02/20 18:00 	83526545 	954654617 	52978870 	619008545 	125645891 	98319598
2014/02/21 18:00 	14999852 	51068927 	33125719 	354868189 	28801057 	95291528
2014/02/22 18:00 	8323979 	60752520 	16234558 	252085418 	13316949 	27299839
2014/02/23 18:00 	58686010 	793670996 	55066488 	333811916 	135729151 	124299638
2014/02/24 18:00 	51032356 	875589119 	67903363 	424209237 	108975001 	170529074
2014/02/25 18:00 	48474996 	854111095 	54754494 	359316070 	106119508 	121526169
2014/02/26 18:00 	50910801 	858100394 	75283875 	436597964 	112072191 	213842192
2014/02/27 18:00 	91875869 	958326919 	56296980 	333766519 	142241143 	126372795
