Date	RX Average	RX Peak	TX Average	TX Peak	RX90	TX90
2014/06/05 19:00 	21426771 	136646929 	10407937 	102961390 	51986636 	31912754
2014/06/06 19:00 	4940120 	83968750 	1361234 	10879009 	8788274 	2156918
2014/06/07 19:00 	4366649 	86403140 	1269687 	12253115 	7827046 	2069777
2014/06/08 19:00 	24343041 	159784993 	6733334 	107151188 	60286702 	17005260
2014/06/09 19:00 	25839540 	150116693 	24056623 	165263257 	61739212 	68804982
2014/06/10 19:00 	27255464 	272590813 	6983522 	71438131 	59430911 	16692155
2014/06/11 19:00 	26433287 	236755933 	5582418 	47927022 	61606741 	12189047
2014/06/12 19:00 	19062641 	122427664 	4529395 	41516645 	44808566 	9694446
2014/06/13 19:00 	5901069 	85053814 	1401562 	19119513 	10919116 	2145416
2014/06/14 19:00 	4456800 	119995289 	1178997 	19232426 	7765366 	1723220
2014/06/15 19:00 	30691594 	164943427 	23297402 	109876394 	61410610 	74424831
2014/06/16 19:00 	26406891 	149994358 	7068581 	66090051 	65419810 	18625740
2014/06/17 19:00 	22407836 	236756445 	6345177 	75029503 	50093055 	15798851
2014/06/18 19:00 	22837752 	243043668 	5348098 	40782062 	51251200 	13930938
2014/06/19 19:00 	21510189 	127993514 	4419499 	39495645 	50094694 	10064792
2014/06/20 19:00 	6502722 	85067638 	1499733 	15575210 	11176379 	2182656
2014/06/21 19:00 	3888491 	84170990 	1176627 	17957546 	6656136 	1732300
2014/06/22 19:00 	24437718 	192785065 	6098529 	54900019 	56843502 	15754444
2014/06/23 19:00 	30382483 	163314516 	5902688 	47542101 	79203703 	13778977
2014/06/24 19:00 	22313411 	118219297 	5275673 	75905774 	53396991 	11229012
2014/06/25 19:00 	26705466 	164557140 	5701953 	81127150 	64055637 	14142190
2014/06/26 19:00 	19944999 	163073262 	4548027 	60519901 	47572309 	10002397
2014/06/27 19:00 	6110117 	89911670 	1450487 	18518254 	9970687 	2082815
2014/06/28 19:00 	7239181 	113658128 	1808881 	18323660 	10530303 	2483028
2014/06/29 19:00 	24158016 	135047440 	4950337 	54410068 	56941636 	10957823
